IAUNAME,SOURCEID,VARID,FIELDID,CUEVENTID,RA2000,DEC2000,CEPHTYPE,CEPHSUBTYPE,CEPHMODE,PERIOD,YNEPOCHS,YMEANMAG,YMAGERR,YAMPL,YAMPLERR,JNEPOCHS,JMEANMAG,JMAGERR,JAMPL,JAMPLERR,KSNEPOCHS,KSMEANMAG,KSMAGERR,KSAMPL,KSAMPLERR,NOTES,ORIGVSAREL,ORIGVSASOURCEID,CATALOGUE,EXTERNALID
VMC J005511.41-723819.17,558348747293.0,10234.0,SMC_4_3,871.0,13.797458,-72.638667,DCEP,NONE,F/FO,1.9114890098571777,10.0,16.3439998626709,0.006000000052154064,0.1899999976158142,0.009999999776482582,11.0,16.05299949645996,0.00800000037997961,0.14000000059604645,0.009999999776482582,30.0,15.729000091552734,0.007000000216066837,0.08299999684095383,0.007000000216066837,NONE,VMCv20140903,558391428320.0,OGLE-IV,OGLE-SMC-CEP-2354
VMC J005511.36-724224.61,558348748817.0,10233.0,SMC_4_3,871.0,13.797333,-72.706861,DCEP,NONE,F,3.0171749591827393,10.0,15.199999809265137,0.003000000026077032,0.5799999833106995,0.0,11.0,15.013999938964844,0.003000000026077032,0.4000000059604645,0.009999999776482582,30.0,14.699999809265137,0.003000000026077032,0.28999999165534973,0.004999999888241291,NONE,VMCv20140903,558391427728.0,OGLE-IV,OGLE-SMC-CEP-2353
VMC J004715.08-732019.62,558348867331.0,9100.0,SMC_4_3,871.0,11.812917,-73.338778,DCEP,NONE,FO/SO,0.6112980246543884,2.0,17.131000518798828,0.029999999329447746,0.30000001192092896,0.029999999329447746,3.0,16.8439998626709,0.007000000216066837,0.11999999731779099,0.019999999552965164,6.0,16.569000244140625,0.012000000104308128,0.11400000005960464,0.027000000700354576,NONE,VMCv20140903,558391503250.0,OGLE-IV,OGLE-SMC-CEP-0963
VMC J004800.53-732904.65,558348876957.0,9213.0,SMC_4_3,871.0,12.002125,-73.484611,DCEP,NONE,F,1.7034599781036377,4.0,16.402999877929688,0.004999999888241291,0.23999999463558197,0.009999999776482582,3.0,16.16699981689453,0.009999999776482582,0.10999999940395355,0.019999999552965164,6.0,15.940999984741211,0.013000000268220901,0.20200000703334808,0.020999999716877937,NONE,VMCv20140903,558391509992.0,OGLE-IV,OGLE-SMC-CEP-1087
VMC J004830.02-730653.49,558348881991.0,10959.0,SMC_4_3,871.0,12.127375,-73.114444,DCEP,NONE,FO,0.6518319845199585,2.0,17.094999313354492,0.027000000700354576,0.23999999463558197,0.029999999329447746,4.0,19.333999633789062,0.006000000052154064,0.15000000596046448,0.019999999552965164,6.0,16.58300018310547,0.014000000432133675,0.07800000160932541,0.020999999716877937,"1,2",VMCv20140903,558391513300.0,OGLE-IV,OGLE-SMC-CEP-1169
VMC J005019.76-733131.85,558348901388.0,11034.0,SMC_4_3,871.0,12.582375,-73.525528,DCEP,NONE,FO,0.5115609765052795,2.0,18.150999069213867,0.04100000113248825,0.18000000715255737,0.029999999329447746,2.0,17.79400062561035,0.09300000220537186,0.27000001072883606,0.27000001072883606,3.0,17.44700050354004,0.06800000369548798,0.2160000056028366,0.19699999690055847,2,VMCv20140903,558391526439.0,OGLE-IV,OGLE-SMC-CEP-1476
VMC J005200.01-730808.70,558348924146.0,11036.0,SMC_4_3,871.0,13.000083,-73.13575,DCEP,NONE,F,1.543686032295227,1.0,16.791000366210938,0.004999999888241291,0.009999999776482582,0.0,2.0,16.3439998626709,0.04100000113248825,0.5,0.05000000074505806,1.0,,,,,2,VMCv20140903,558391541798.0,OGLE-IV,OGLE-SMC-CEP-1794
VMC J005204.99-725036.44,558348983173.0,10971.0,SMC_4_3,871.0,13.019375,-72.843361,DCEP,NONE,FO,1.2583060264587402,1.0,14.548999786376953,0.004999999888241291,0.019999999552965164,0.009999999776482582,3.0,14.567000389099121,0.004000000189989805,0.18000000715255737,0.019999999552965164,1.0,,,,,"1,2",VMCv20140903,558391260008.0,OGLE-IV,OGLE-SMC-CEP-1816
VMC J005236.47-734229.96,558348983441.0,9911.0,SMC_4_3,871.0,13.151958,-73.708333,DCEP,NONE,FO,1.2053459882736206,4.0,16.88599967956543,0.04399999976158142,0.20000000298023224,0.07999999821186066,3.0,16.20599937438965,0.006000000052154064,0.2199999988079071,0.009999999776482582,15.0,15.960000038146973,0.010999999940395355,0.13699999451637268,0.012000000104308128,NONE,VMCv20140903,558391271759.0,OGLE-IV,OGLE-SMC-CEP-1922
VMC J010054.30-714443.71,558350240900.0,10500.0,SMC_5_4,871.0,15.226292,-71.745472,DCEP,NONE,FO,1.3400739431381226,4.0,15.963000297546387,0.04600000008940697,0.15000000596046448,0.05000000074505806,5.0,15.814000129699707,0.004000000189989805,0.15000000596046448,0.009999999776482582,18.0,15.567000389099121,0.004999999888241291,0.07999999821186066,0.007000000216066837,NONE,VMCv20140903,558380987133.0,OGLE-IV,OGLE-SMC-CEP-3192
VMC J010057.97-715235.69,558350240527.0,10501.0,SMC_5_4,871.0,15.241542,-71.876556,DCEP,NONE,FO,1.3533680438995361,4.0,16.236000061035156,0.05000000074505806,0.3100000023841858,0.05000000074505806,5.0,15.862000465393066,0.004000000189989805,0.1899999976158142,0.009999999776482582,18.0,15.597000122070312,0.003000000026077032,0.10999999940395355,0.00800000037997961,NONE,VMCv20140903,558380986762.0,OGLE-IV,OGLE-SMC-CEP-3201
VMC J010058.95-720150.36,558350237577.0,10503.0,SMC_5_4,871.0,15.245625,-72.030667,DCEP,NONE,F,6.427365779876709,4.0,14.857999801635742,0.010999999940395355,0.20000000298023224,0.009999999776482582,5.0,14.545000076293945,0.0020000000949949026,0.18000000715255737,0.009999999776482582,18.0,14.161999702453613,0.0020000000949949026,0.17800000309944153,0.004000000189989805,NONE,VMCv20140903,558380983648.0,OGLE-IV,OGLE-SMC-CEP-3203
VMC J010102.68-721154.34,558350237060.0,10507.0,SMC_5_4,871.0,15.261167,-72.198444,DCEP,NONE,F,27.075008392333984,4.0,12.845999717712402,0.0010000000474974513,0.4699999988079071,0.0,5.0,12.463000297546387,0.008999999612569809,0.47999998927116394,0.009999999776482582,18.0,11.914999961853027,0.0020000000949949026,0.42500001192092896,0.0020000000949949026,NONE,VMCv20140903,558380983740.0,OGLE-IV,OGLE-SMC-CEP-3212
VMC J010102.67-721435.02,558350235063.0,10506.0,SMC_5_4,871.0,15.261125,-72.243056,DCEP,NONE,F,1.9181360006332397,4.0,16.18199920654297,0.008999999612569809,0.2800000011920929,0.07000000029802322,5.0,15.961000442504883,0.004999999888241291,0.20000000298023224,0.019999999552965164,18.0,15.602999687194824,0.004999999888241291,0.20800000429153442,0.012000000104308128,NONE,VMCv20140903,558380981087.0,OGLE-IV,OGLE-SMC-CEP-3211
VMC J010052.22-715802.53,558350234078.0,10498.0,SMC_5_4,871.0,15.217583,-71.967333,DCEP,NONE,FO,2.88283109664917,4.0,14.95300006866455,0.003000000026077032,0.17000000178813934,0.019999999552965164,5.0,14.661999702453613,0.013000000268220901,0.07999999821186066,0.009999999776482582,18.0,14.428000450134277,0.003000000026077032,0.05999999865889549,0.004000000189989805,NONE,VMCv20140903,558380980807.0,OGLE-IV,OGLE-SMC-CEP-3188
VMC J010102.04-721616.42,558350233419.0,10505.0,SMC_5_4,871.0,15.2585,-72.271222,DCEP,NONE,FO,1.1969480514526367,4.0,16.25,0.010999999940395355,0.11999999731779099,0.019999999552965164,5.0,16.086000442504883,0.007000000216066837,0.1899999976158142,0.019999999552965164,18.0,15.836999893188477,0.004000000189989805,0.13500000536441803,0.010999999940395355,NONE,VMCv20140903,558380979514.0,OGLE-IV,OGLE-SMC-CEP-3210
VMC J010045.69-715002.48,558350232009.0,10490.0,SMC_5_4,871.0,15.190375,-71.834028,DCEP,NONE,F,2.354043960571289,4.0,15.861000061035156,0.004999999888241291,0.6100000143051147,0.019999999552965164,5.0,15.618000030517578,0.004000000189989805,0.41999998688697815,0.009999999776482582,18.0,15.307999610900879,0.007000000216066837,0.27000001072883606,0.019999999552965164,NONE,VMCv20140903,558380979216.0,OGLE-IV,OGLE-SMC-CEP-3173
VMC J010019.48-721324.00,558350202862.0,10475.0,SMC_5_4,871.0,15.081167,-72.223333,DCEP,NONE,F,2.7141480445861816,4.0,15.8100004196167,0.035999998450279236,0.25,0.03999999910593033,5.0,15.286999702453613,0.04699999839067459,0.6700000166893005,0.15000000596046448,18.0,15.041000366210938,0.006000000052154064,0.25699999928474426,0.007000000216066837,NONE,VMCv20140903,558380949656.0,OGLE-IV,OGLE-SMC-CEP-3110
VMC J010017.77-720807.10,558350202798.0,10473.0,SMC_5_4,871.0,15.074,-72.135306,DCEP,NONE,F,2.5052649974823,4.0,16.03499984741211,0.020999999716877937,0.10999999940395355,0.009999999776482582,5.0,15.713000297546387,0.008999999612569809,0.1899999976158142,0.03999999910593033,18.0,15.364999771118164,0.004000000189989805,0.13500000536441803,0.010999999940395355,NONE,VMCv20140903,558380948901.0,OGLE-IV,OGLE-SMC-CEP-3104
VMC J010018.84-721316.14,558350201555.0,10474.0,SMC_5_4,871.0,15.0785,-72.221139,DCEP,NONE,F,2.0080819129943848,4.0,16.165000915527344,0.08699999749660492,0.6499999761581421,0.10000000149011612,5.0,15.789999961853027,0.10499999672174454,0.33000001311302185,0.05000000074505806,18.0,15.597000122070312,0.004000000189989805,0.27900001406669617,0.010999999940395355,NONE,VMCv20140903,558380948191.0,OGLE-IV,OGLE-SMC-CEP-3108
VMC J010010.67-720732.85,558350197840.0,10466.0,SMC_5_4,871.0,15.044458,-72.125778,DCEP,NONE,F,4.921726226806641,4.0,14.739999771118164,0.004000000189989805,0.3100000023841858,0.009999999776482582,5.0,14.48900032043457,0.013000000268220901,0.25,0.019999999552965164,18.0,14.222999572753906,0.004999999888241291,0.2669999897480011,0.006000000052154064,NONE,VMCv20140903,558380944298.0,OGLE-IV,OGLE-SMC-CEP-3086
VMC J010013.07-721259.33,558350197564.0,10470.0,SMC_5_4,871.0,15.054875,-72.2165,DCEP,NONE,SO,0.6771960258483887,4.0,16.43000030517578,0.006000000052154064,0.019999999552965164,0.019999999552965164,5.0,16.336999893188477,0.02500000037252903,0.07000000029802322,0.03999999910593033,18.0,16.222000122070312,0.007000000216066837,0.029999999329447746,0.009999999776482582,NONE,VMCv20140903,558380944990.0,OGLE-IV,OGLE-SMC-CEP-3092
VMC J005945.60-722428.61,558350173645.0,10451.0,SMC_5_4,871.0,14.940042,-72.407972,DCEP,NONE,FO,1.9354629516601562,4.0,15.788000106811523,0.003000000026077032,0.2800000011920929,0.03999999910593033,5.0,15.531000137329102,0.010999999940395355,0.18000000715255737,0.029999999329447746,18.0,15.17199993133545,0.004999999888241291,0.09200000017881393,0.00800000037997961,NONE,VMCv20140903,558380923936.0,OGLE-IV,OGLE-SMC-CEP-3035
VMC J005931.47-715140.31,558350173334.0,10440.0,SMC_5_4,871.0,14.881125,-71.861194,DCEP,NONE,FO,1.584570050239563,4.0,15.831000328063965,0.01600000075995922,0.23999999463558197,0.019999999552965164,5.0,15.640000343322754,0.017999999225139618,0.1599999964237213,0.029999999329447746,18.0,15.383999824523926,0.004000000189989805,0.10899999737739563,0.008999999612569809,NONE,VMCv20140903,558380919475.0,OGLE-IV,OGLE-SMC-CEP-3005
VMC J005942.62-721450.25,558350173312.0,10447.0,SMC_5_4,871.0,14.927583,-72.247306,DCEP,NONE,F,5.469244956970215,4.0,14.710000038146973,0.02500000037252903,0.20000000298023224,0.019999999552965164,5.0,14.512999534606934,0.003000000026077032,0.23999999463558197,0.029999999329447746,18.0,14.130000114440918,0.003000000026077032,0.24400000274181366,0.004999999888241291,NONE,VMCv20140903,558380921569.0,OGLE-IV,OGLE-SMC-CEP-3030
VMC J005943.55-722357.77,558350170671.0,10448.0,SMC_5_4,871.0,14.931458,-72.399389,DCEP,NONE,F,4.39353609085083,4.0,15.555000305175781,0.007000000216066837,0.019999999552965164,0.009999999776482582,5.0,15.232000350952148,0.004000000189989805,0.009999999776482582,0.009999999776482582,18.0,14.819000244140625,0.003000000026077032,0.013000000268220901,0.004000000189989805,NONE,VMCv20140903,558380916711.0,OGLE-IV,OGLE-SMC-CEP-3031
VMC J005945.47-723059.23,558350170267.0,10450.0,SMC_5_4,871.0,14.939458,-72.516444,DCEP,NONE,FO,3.3964459896087646,8.0,14.829000473022461,0.0020000000949949026,0.12999999523162842,0.009999999776482582,10.0,14.562000274658203,0.0020000000949949026,0.10999999940395355,0.009999999776482582,32.0,14.234000205993652,0.0020000000949949026,0.054999999701976776,0.004000000189989805,NONE,VMCv20140903,558380916122.0,OGLE-IV,OGLE-SMC-CEP-3034
VMC J005943.98-722909.57,558350169129.0,10449.0,SMC_5_4,871.0,14.93325,-72.485972,DCEP,NONE,F,1.6250300407409668,4.0,16.434999465942383,0.08799999952316284,0.2199999988079071,0.029999999329447746,5.0,16.302000045776367,0.010999999940395355,0.3499999940395355,0.029999999329447746,18.0,15.972000122070312,0.00800000037997961,0.22300000488758087,0.017000000923871994,NONE,VMCv20140903,558380917990.0,OGLE-IV,OGLE-SMC-CEP-3032
VMC J005940.27-722458.94,558350167758.0,10446.0,SMC_5_4,871.0,14.917833,-72.416361,DCEP,NONE,F,2.9345030784606934,4.0,15.866000175476074,0.061000000685453415,0.27000001072883606,0.019999999552965164,5.0,15.572999954223633,0.006000000052154064,0.30000001192092896,0.009999999776482582,18.0,15.20300006866455,0.007000000216066837,0.26100000739097595,0.010999999940395355,NONE,VMCv20140903,558380913582.0,OGLE-IV,OGLE-SMC-CEP-3026
VMC J005609.15-722615.81,558350016181.0,10287.0,SMC_5_4,871.0,14.038125,-72.437722,DCEP,NONE,F,1.193498969078064,4.0,16.99799919128418,0.009999999776482582,0.3700000047683716,0.019999999552965164,5.0,16.72800064086914,0.014000000432133675,0.20000000298023224,0.019999999552965164,18.0,16.465999603271484,0.00800000037997961,0.2070000022649765,0.017999999225139618,NONE,VMCv20140903,558380756189.0,OGLE-IV,OGLE-SMC-CEP-2505
VMC J005611.64-723452.76,558350015045.0,11053.0,SMC_5_4,871.0,14.0485,-72.581333,DCEP,NONE,F/FO,2.0546200275421143,8.0,16.31599998474121,0.006000000052154064,0.12999999523162842,0.009999999776482582,10.0,16.0310001373291,0.004000000189989805,0.10000000149011612,0.009999999776482582,32.0,15.699000358581543,0.007000000216066837,0.026000000536441803,0.007000000216066837,"2,4",VMCv20140903,558380754069.0,OGLE-IV,OGLE-SMC-CEP-2515
VMC J005608.75-722116.75,558350014440.0,10286.0,SMC_5_4,871.0,14.036458,-72.354667,DCEP,NONE,FO,1.0198800563812256,4.0,16.490999221801758,0.08399999886751175,0.20999999344348907,0.03999999910593033,5.0,16.253999710083008,0.009999999776482582,0.20000000298023224,0.019999999552965164,18.0,16.04199981689453,0.00800000037997961,0.11100000143051147,0.017000000923871994,NONE,VMCv20140903,558380757789.0,OGLE-IV,OGLE-SMC-CEP-2503
VMC J005553.75-713212.64,558350014148.0,10276.0,SMC_5_4,871.0,13.974,-71.536833,DCEP,NONE,F,9.402728080749512,4.0,13.906999588012695,0.03200000151991844,0.33000001311302185,0.03999999910593033,5.0,13.659000396728516,0.013000000268220901,0.25999999046325684,0.029999999329447746,18.0,13.274999618530273,0.0020000000949949026,0.2370000034570694,0.0020000000949949026,NONE,VMCv20140903,558380753033.0,OGLE-IV,OGLE-SMC-CEP-2462
VMC J005559.23-715409.03,558350013615.0,10280.0,SMC_5_4,871.0,13.99675,-71.9025,DCEP,NONE,F,4.900629997253418,4.0,14.689000129699707,0.052000001072883606,0.3100000023841858,0.05999999865889549,5.0,14.460000038146973,0.012000000104308128,0.4300000071525574,0.029999999329447746,18.0,14.156999588012695,0.004000000189989805,0.28600001335144043,0.004999999888241291,NONE,VMCv20140903,558380752497.0,OGLE-IV,OGLE-SMC-CEP-2477
VMC J005610.57-723411.54,558350012837.0,10288.0,SMC_5_4,871.0,14.044042,-72.569861,DCEP,NONE,F,1.271535038948059,8.0,16.708999633789062,0.008999999612569809,0.8199999928474426,0.009999999776482582,10.0,16.57200050354004,0.006000000052154064,0.4399999976158142,0.009999999776482582,32.0,16.28700065612793,0.007000000216066837,0.30000001192092896,0.009999999776482582,NONE,VMCv20140903,558380753527.0,OGLE-IV,OGLE-SMC-CEP-2510
VMC J005606.37-722712.28,558350011701.0,10283.0,SMC_5_4,871.0,14.026542,-72.453417,DCEP,NONE,FO,1.1847870349884033,4.0,16.339000701904297,0.004000000189989805,0.3100000023841858,0.05000000074505806,5.0,16.108999252319336,0.014000000432133675,0.14000000059604645,0.019999999552965164,18.0,15.812999725341797,0.006000000052154064,0.13600000739097595,0.00800000037997961,NONE,VMCv20140903,558380750383.0,OGLE-IV,OGLE-SMC-CEP-2497
VMC J005602.13-721738.18,558350010814.0,10281.0,SMC_5_4,871.0,14.008875,-72.293944,DCEP,NONE,FO,2.126789093017578,4.0,15.553999900817871,0.004000000189989805,0.18000000715255737,0.019999999552965164,5.0,15.255999565124512,0.013000000268220901,0.12999999523162842,0.019999999552965164,18.0,14.975000381469727,0.004000000189989805,0.09099999815225601,0.006000000052154064,NONE,VMCv20140903,558380751040.0,OGLE-IV,OGLE-SMC-CEP-2482
VMC J005556.05-715902.90,558350010776.0,10278.0,SMC_5_4,871.0,13.983583,-71.984139,DCEP,NONE,F,42.74687957763672,4.0,12.194999694824219,0.004000000189989805,0.7400000095367432,0.009999999776482582,5.0,11.746999740600586,0.004000000189989805,0.4699999988079071,0.009999999776482582,18.0,11.15999984741211,0.004000000189989805,0.32199999690055847,0.017000000923871994,NONE,VMCv20140903,558380749493.0,OGLE-IV,OGLE-SMC-CEP-2470
VMC J005548.05-713333.90,558350009353.0,10270.0,SMC_5_4,871.0,13.950208,-71.559417,DCEP,NONE,F,3.050299882888794,4.0,15.529000282287598,0.004000000189989805,0.1899999976158142,0.019999999552965164,5.0,15.267999649047852,0.014999999664723873,0.2199999988079071,0.019999999552965164,18.0,14.883999824523926,0.003000000026077032,0.18799999356269836,0.006000000052154064,NONE,VMCv20140903,558380748049.0,OGLE-IV,OGLE-SMC-CEP-2445
VMC J005558.03-722633.34,558350005282.0,10279.0,SMC_5_4,871.0,13.991833,-72.442611,DCEP,NONE,FO/SO,0.2526009976863861,4.0,19.058000564575195,0.08699999749660492,0.10000000149011612,0.09000000357627869,5.0,18.87299919128418,0.0560000017285347,0.15000000596046448,0.09000000357627869,18.0,18.695999145507812,0.05700000002980232,0.10999999940395355,0.08500000089406967,NONE,VMCv20140903,558380743730.0,OGLE-IV,OGLE-SMC-CEP-2476
VMC J005551.87-722234.23,558350003276.0,10273.0,SMC_5_4,871.0,13.966125,-72.376194,DCEP,NONE,F,7.771356105804443,4.0,14.119000434875488,0.008999999612569809,0.41999998688697815,0.009999999776482582,5.0,13.895999908447266,0.004999999888241291,0.33000001311302185,0.009999999776482582,18.0,13.527000427246094,0.004000000189989805,0.26100000739097595,0.00800000037997961,NONE,VMCv20140903,558380741552.0,OGLE-IV,OGLE-SMC-CEP-2454
VMC J005554.60-723230.92,558350002648.0,10277.0,SMC_5_4,871.0,13.9775,-72.541917,DCEP,NONE,FO/SO,0.7763829827308655,8.0,17.135000228881836,0.007000000216066837,0.27000001072883606,0.009999999776482582,10.0,16.83799934387207,0.008999999612569809,0.23000000417232513,0.009999999776482582,32.0,16.56399917602539,0.008999999612569809,0.125,0.013000000268220901,NONE,VMCv20140903,558380741685.0,OGLE-IV,OGLE-SMC-CEP-2465
VMC J005546.75-720255.82,558350002219.0,10268.0,SMC_5_4,871.0,13.944833,-72.048833,DCEP,NONE,FO,0.7327449917793274,4.0,16.9689998626709,0.07900000363588333,0.25999999046325684,0.05999999865889549,5.0,16.81999969482422,0.008999999612569809,0.11999999731779099,0.019999999552965164,18.0,16.54400062561035,0.010999999940395355,0.14300000667572021,0.02199999988079071,NONE,VMCv20140903,558380740660.0,OGLE-IV,OGLE-SMC-CEP-2441
VMC J005552.92-723010.45,558350002041.0,10275.0,SMC_5_4,871.0,13.970458,-72.502917,DCEP,NONE,FO,2.1204171180725098,4.0,15.420999526977539,0.004000000189989805,0.15000000596046448,0.009999999776482582,5.0,15.161999702453613,0.008999999612569809,0.11999999731779099,0.03999999910593033,18.0,14.875,0.003000000026077032,0.07100000232458115,0.004999999888241291,NONE,VMCv20140903,558380740862.0,OGLE-IV,OGLE-SMC-CEP-2460
VMC J005539.17-715142.03,558350000961.0,10264.0,SMC_5_4,871.0,13.913167,-71.861667,DCEP,NONE,F,1.9566349983215332,4.0,16.233999252319336,0.024000000208616257,0.36000001430511475,0.07999999821186066,5.0,15.970999717712402,0.02500000037252903,0.3100000023841858,0.03999999910593033,18.0,15.585000038146973,0.004999999888241291,0.3100000023841858,0.009999999776482582,NONE,VMCv20140903,558380739313.0,OGLE-IV,OGLE-SMC-CEP-2423
VMC J005545.15-720741.84,558350000306.0,10267.0,SMC_5_4,871.0,13.938125,-72.128306,DCEP,NONE,FO,1.1653610467910767,4.0,16.093000411987305,0.004000000189989805,0.1599999964237213,0.009999999776482582,5.0,15.956999778747559,0.004999999888241291,0.11999999731779099,0.009999999776482582,18.0,15.73799991607666,0.004999999888241291,0.07199999690055847,0.008999999612569809,NONE,VMCv20140903,558380738632.0,OGLE-IV,OGLE-SMC-CEP-2436
VMC J005552.76-723504.53,558349999951.0,10274.0,SMC_5_4,871.0,13.969875,-72.584583,DCEP,NONE,F,1.1868679523468018,8.0,16.575000762939453,0.023000000044703484,0.6800000071525574,0.09000000357627869,10.0,16.31999969482422,0.006000000052154064,0.2800000011920929,0.019999999552965164,32.0,16.048999786376953,0.006000000052154064,0.2409999966621399,0.010999999940395355,NONE,VMCv20140903,558380738346.0,OGLE-IV,OGLE-SMC-CEP-2458
VMC J005550.24-723118.91,558349999459.0,10272.0,SMC_5_4,871.0,13.959333,-72.521917,DCEP,NONE,FO/SO,0.6486780047416687,8.0,17.073999404907227,0.029999999329447746,0.3100000023841858,0.03999999910593033,10.0,16.83300018310547,0.017999999225139618,0.25,0.019999999552965164,32.0,16.604000091552734,0.008999999612569809,0.1509999930858612,0.010999999940395355,NONE,VMCv20140903,558380737743.0,OGLE-IV,OGLE-SMC-CEP-2452
VMC J005543.82-722055.12,558349997631.0,10266.0,SMC_5_4,871.0,13.932583,-72.348667,DCEP,NONE,FO,3.0729660987854004,4.0,15.036999702453613,0.00800000037997961,0.1899999976158142,0.009999999776482582,5.0,14.779000282287598,0.004999999888241291,0.17000000178813934,0.019999999552965164,18.0,14.439000129699707,0.003000000026077032,0.10000000149011612,0.004999999888241291,NONE,VMCv20140903,558380735423.0,OGLE-IV,OGLE-SMC-CEP-2432
VMC J005548.26-723127.99,558349997567.0,10271.0,SMC_5_4,871.0,13.951083,-72.524444,DCEP,NONE,F,1.4990350008010864,8.0,16.489999771118164,0.004999999888241291,0.2800000011920929,0.009999999776482582,10.0,16.236000061035156,0.006000000052154064,0.17000000178813934,0.019999999552965164,32.0,15.88599967956543,0.004999999888241291,0.14399999380111694,0.013000000268220901,NONE,VMCv20140903,558380735770.0,OGLE-IV,OGLE-SMC-CEP-2447
VMC J005547.03-723605.00,558349996904.0,10269.0,SMC_5_4,871.0,13.945958,-72.601389,DCEP,NONE,FO,2.111902952194214,8.0,15.397000312805176,0.0020000000949949026,0.07999999821186066,0.009999999776482582,10.0,15.14799976348877,0.003000000026077032,0.05999999865889549,0.0,32.0,14.871000289916992,0.0020000000949949026,0.02800000086426735,0.004999999888241291,NONE,VMCv20140903,558380735006.0,OGLE-IV,OGLE-SMC-CEP-2443
VMC J005533.54-714544.89,558349995464.0,10257.0,SMC_5_4,871.0,13.889792,-71.762472,DCEP,NONE,F,2.243360996246338,4.0,16.166000366210938,0.06499999761581421,0.3499999940395355,0.029999999329447746,5.0,15.670999526977539,0.006000000052154064,0.5299999713897705,0.0,18.0,15.373000144958496,0.004000000189989805,0.2800000011920929,0.004999999888241291,NONE,VMCv20140903,558380734001.0,OGLE-IV,OGLE-SMC-CEP-2406
VMC J005538.81-721221.60,558349994539.0,10263.0,SMC_5_4,871.0,13.91175,-72.206,DCEP,NONE,FO,1.4675509929656982,4.0,15.92199993133545,0.007000000216066837,0.2800000011920929,0.009999999776482582,5.0,15.579000473022461,0.027000000700354576,0.17000000178813934,0.03999999910593033,18.0,15.324999809265137,0.004000000189989805,0.1120000034570694,0.00800000037997961,NONE,VMCv20140903,558380734762.0,OGLE-IV,OGLE-SMC-CEP-2422
VMC J005537.24-720912.28,558349993500.0,10261.0,SMC_5_4,871.0,13.905125,-72.153417,DCEP,NONE,FO/SO,0.6456949710845947,4.0,17.21299934387207,0.0430000014603138,0.23000000417232513,0.05999999865889549,5.0,16.965999603271484,0.009999999776482582,0.11999999731779099,0.03999999910593033,18.0,16.69099998474121,0.012000000104308128,0.07800000160932541,0.017000000923871994,NONE,VMCv20140903,558380731666.0,OGLE-IV,OGLE-SMC-CEP-2417
VMC J005527.48-723527.12,558349981568.0,10253.0,SMC_5_4,871.0,13.864542,-72.590861,DCEP,NONE,FO,1.1987359523773193,8.0,16.48699951171875,0.007000000216066837,0.14000000059604645,0.019999999552965164,10.0,16.214000701904297,0.004000000189989805,0.15000000596046448,0.009999999776482582,32.0,15.923999786376953,0.004000000189989805,0.11599999666213989,0.008999999612569809,NONE,VMCv20140903,558380719129.0,OGLE-IV,OGLE-SMC-CEP-2392
VMC J005514.93-720133.25,558349980430.0,10244.0,SMC_5_4,871.0,13.812208,-72.025889,DCEP,NONE,F,4.860716819763184,4.0,14.847000122070312,0.07900000363588333,0.41999998688697815,0.05000000074505806,5.0,14.458999633789062,0.012000000104308128,0.4000000059604645,0.019999999552965164,18.0,14.173999786376953,0.0020000000949949026,0.28200000524520874,0.004999999888241291,NONE,VMCv20140903,558380717736.0,OGLE-IV,OGLE-SMC-CEP-2364
VMC J005514.88-720127.95,558349980423.0,10243.0,SMC_5_4,871.0,13.812042,-72.024417,DCEP,NONE,F,9.984724998474121,4.0,13.914999961853027,0.006000000052154064,0.10999999940395355,0.019999999552965164,5.0,13.619000434875488,0.0020000000949949026,0.1599999964237213,0.0,18.0,13.22700023651123,0.0020000000949949026,0.1720000058412552,0.003000000026077032,NONE,VMCv20140903,558380717730.0,OGLE-IV,OGLE-SMC-CEP-2363
VMC J005519.22-722904.77,558349977590.0,10247.0,SMC_5_4,871.0,13.830083,-72.484667,DCEP,NONE,FO,2.3835620880126953,4.0,15.732999801635742,0.009999999776482582,0.14000000059604645,0.03999999910593033,5.0,15.47599983215332,0.010999999940395355,0.2199999988079071,0.03999999910593033,18.0,15.14900016784668,0.004000000189989805,0.13899999856948853,0.007000000216066837,NONE,VMCv20140903,558380715771.0,OGLE-IV,OGLE-SMC-CEP-2371
VMC J005512.84-723128.89,558349974679.0,10238.0,SMC_5_4,871.0,13.803542,-72.524694,DCEP,NONE,F,1.7218430042266846,14.0,16.35099983215332,0.006000000052154064,0.4099999964237213,0.10000000149011612,16.0,16.0939998626709,0.017000000923871994,0.38999998569488525,0.07000000029802322,48.0,15.842000007629395,0.004000000189989805,0.30000001192092896,0.00800000037997961,NONE,VMCv20140903,558380711827.0,OGLE-IV,OGLE-SMC-CEP-2358
VMC J005511.61-721113.57,558349974427.0,10235.0,SMC_5_4,871.0,13.798375,-72.187111,DCEP,NONE,F,1.7153780460357666,4.0,16.434999465942383,0.03200000151991844,0.2800000011920929,0.029999999329447746,5.0,16.149999618530273,0.013000000268220901,0.23999999463558197,0.029999999329447746,18.0,15.836000442504883,0.007000000216066837,0.23899999260902405,0.013000000268220901,NONE,VMCv20140903,558380712306.0,OGLE-IV,OGLE-SMC-CEP-2355
